T:170174,Ax:0.11,Ay:-0.12,Az:9.89,Gx:1.16,Gy:1.23,Gz:-0.90,P:-0.76,R:-0.48
T:170184,Ax:0.10,Ay:-0.13,Az:9.87,Gx:1.26,Gy:1.31,Gz:-0.83,P:-0.75,R:-0.47
T:170194,Ax:0.12,Ay:-0.11,Az:9.82,Gx:1.28,Gy:1.16,Gz:-0.87,P:-0.74,R:-0.46
T:170204,Ax:0.07,Ay:-0.13,Az:9.85,Gx:1.06,Gy:0.83,Gz:-0.80,P:-0.73,R:-0.45
T:170214,Ax:0.05,Ay:-0.13,Az:9.89,Gx:0.94,Gy:0.61,Gz:-0.59,P:-0.72,R:-0.45
T:170224,Ax:0.06,Ay:-0.12,Az:9.87,Gx:0.82,Gy:0.74,Gz:-0.71,P:-0.71,R:-0.44
T:170234,Ax:0.06,Ay:-0.12,Az:9.86,Gx:0.77,Gy:0.79,Gz:-0.80,P:-0.70,R:-0.43
T:170244,Ax:0.06,Ay:-0.11,Az:9.87,Gx:0.85,Gy:1.11,Gz:-0.90,P:-0.70,R:-0.42
T:170254,Ax:0.06,Ay:-0.12,Az:9.85,Gx:0.96,Gy:1.22,Gz:-0.91,P:-0.69,R:-0.40
T:170264,Ax:0.05,Ay:-0.09,Az:9.84,Gx:0.96,Gy:1.06,Gz:-0.56,P:-0.68,R:-0.39
T:170274,Ax:0.05,Ay:-0.12,Az:9.85,Gx:0.67,Gy:0.44,Gz:-0.12,P:-0.67,R:-0.39
T:170284,Ax:0.07,Ay:-0.14,Az:9.83,Gx:0.19,Gy:-0.30,Gz:0.39,P:-0.67,R:-0.39
T:170294,Ax:0.08,Ay:-0.12,Az:9.84,Gx:-0.03,Gy:-1.00,Gz:0.62,P:-0.67,R:-0.40
T:170304,Ax:0.08,Ay:-0.13,Az:9.83,Gx:-0.07,Gy:-1.22,Gz:0.74,P:-0.67,R:-0.41
T:170314,Ax:0.10,Ay:-0.10,Az:9.87,Gx:0.01,Gy:-0.59,Gz:0.61,P:-0.67,R:-0.42
T:170324,Ax:0.05,Ay:-0.10,Az:9.86,Gx:0.22,Gy:-0.15,Gz:0.32,P:-0.67,R:-0.42
T:170334,Ax:0.08,Ay:-0.12,Az:9.87,Gx:0.44,Gy:0.24,Gz:0.04,P:-0.67,R:-0.42
T:170344,Ax:0.08,Ay:-0.13,Az:9.86,Gx:0.30,Gy:0.29,Gz:-0.06,P:-0.66,R:-0.42
T:170354,Ax:0.07,Ay:-0.12,Az:9.83,Gx:-0.01,Gy:-0.13,Gz:0.09,P:-0.67,R:-0.42
T:170364,Ax:0.06,Ay:-0.10,Az:9.86,Gx:-0.01,Gy:-0.19,Gz:0.01,P:-0.67,R:-0.42
T:170374,Ax:0.10,Ay:-0.13,Az:9.88,Gx:-0.04,Gy:-0.06,Gz:0.09,P:-0.67,R:-0.43
T:170384,Ax:0.06,Ay:-0.13,Az:9.84,Gx:0.03,Gy:0.22,Gz:0.00,P:-0.67,R:-0.43
T:170394,Ax:0.07,Ay:-0.11,Az:9.89,Gx:0.29,Gy:0.56,Gz:-0.12,P:-0.67,R:-0.42
T:170404,Ax:0.09,Ay:-0.09,Az:9.86,Gx:0.48,Gy:0.73,Gz:-0.07,P:-0.66,R:-0.41
T:170414,Ax:0.07,Ay:-0.10,Az:9.86,Gx:0.93,Gy:1.08,Gz:-0.29,P:-0.65,R:-0.40
T:170424,Ax:0.06,Ay:-0.12,Az:9.87,Gx:1.05,Gy:1.09,Gz:-0.30,P:-0.64,R:-0.39
T:170434,Ax:0.07,Ay:-0.10,Az:9.87,Gx:0.97,Gy:0.79,Gz:-0.27,P:-0.63,R:-0.38
