T:23364,Ax:0.03,Ay:-0.08,Az:9.84,Gx:-0.04,Gy:-0.35,Gz:0.19,P:-0.50,R:-0.16
T:23374,Ax:0.04,Ay:-0.11,Az:9.87,Gx:-0.16,Gy:-0.27,Gz:0.25,P:-0.51,R:-0.17
T:23384,Ax:0.05,Ay:-0.10,Az:9.82,Gx:-0.21,Gy:-0.33,Gz:0.24,P:-0.51,R:-0.18
T:23394,Ax:0.03,Ay:-0.08,Az:9.81,Gx:-0.25,Gy:-0.13,Gz:0.15,P:-0.51,R:-0.18
T:23404,Ax:0.03,Ay:-0.08,Az:9.85,Gx:-0.13,Gy:-0.06,Gz:0.07,P:-0.51,R:-0.18
T:23414,Ax:0.02,Ay:-0.08,Az:9.82,Gx:-0.07,Gy:0.36,Gz:-0.06,P:-0.51,R:-0.18
T:23424,Ax:0.00,Ay:-0.07,Az:9.86,Gx:0.00,Gy:0.54,Gz:-0.12,P:-0.51,R:-0.17
T:23434,Ax:0.03,Ay:-0.10,Az:9.83,Gx:-0.09,Gy:0.77,Gz:-0.21,P:-0.52,R:-0.16
T:23444,Ax:-0.00,Ay:-0.07,Az:9.82,Gx:0.04,Gy:0.77,Gz:-0.19,P:-0.51,R:-0.14
T:23454,Ax:0.02,Ay:-0.06,Az:9.81,Gx:0.13,Gy:0.61,Gz:-0.15,P:-0.50,R:-0.14
T:23464,Ax:0.02,Ay:-0.08,Az:9.85,Gx:0.12,Gy:0.48,Gz:-0.09,P:-0.50,R:-0.13
T:23474,Ax:0.03,Ay:-0.10,Az:9.86,Gx:0.19,Gy:0.15,Gz:-0.04,P:-0.50,R:-0.14
T:23484,Ax:0.03,Ay:-0.09,Az:9.83,Gx:0.12,Gy:-0.07,Gz:0.07,P:-0.51,R:-0.14
T:23494,Ax:-0.00,Ay:-0.07,Az:9.84,Gx:0.13,Gy:-0.16,Gz:0.19,P:-0.50,R:-0.13
T:23504,Ax:0.02,Ay:-0.05,Az:9.85,Gx:0.03,Gy:-0.13,Gz:0.16,P:-0.49,R:-0.14
T:23514,Ax:0.00,Ay:-0.08,Az:9.84,Gx:-0.10,Gy:0.01,Gz:0.10,P:-0.49,R:-0.13
T:23524,Ax:0.00,Ay:-0.06,Az:9.84,Gx:-0.12,Gy:0.19,Gz:0.04,P:-0.49,R:-0.12
T:23534,Ax:-0.02,Ay:-0.09,Az:9.84,Gx:-0.07,Gy:0.30,Gz:-0.04,P:-0.49,R:-0.11
T:23544,Ax:0.01,Ay:-0.07,Az:9.84,Gx:0.03,Gy:0.18,Gz:0.09,P:-0.49,R:-0.10
T:23554,Ax:0.01,Ay:-0.04,Az:9.84,Gx:0.01,Gy:0.15,Gz:0.06,P:-0.48,R:-0.10
T:23564,Ax:0.03,Ay:-0.08,Az:9.82,Gx:0.03,Gy:0.00,Gz:0.07,P:-0.48,R:-0.10
T:23574,Ax:0.01,Ay:-0.07,Az:9.86,Gx:0.09,Gy:-0.13,Gz:0.22,P:-0.47,R:-0.11
T:23584,Ax:0.01,Ay:-0.08,Az:9.84,Gx:0.04,Gy:-0.54,Gz:0.19,P:-0.47,R:-0.11
T:23594,Ax:0.03,Ay:-0.07,Az:9.83,Gx:0.10,Gy:-0.65,Gz:0.21,P:-0.47,R:-0.12
T:23604,Ax:0.02,Ay:-0.09,Az:9.80,Gx:-0.13,Gy:-0.70,Gz:0.29,P:-0.47,R:-0.13
T:23614,Ax:0.03,Ay:-0.07,Az:9.87,Gx:-0.12,Gy:-0.65,Gz:0.33,P:-0.47,R:-0.14
T:23624,Ax:-0.02,Ay:-0.07,Az:9.84,Gx:-0.33,Gy:-0.64,Gz:0.48,P:-0.47,R:-0.13
T:23634,Ax:0.02,Ay:-0.10,Az:9.83,Gx:-0.45,Gy:-0.67,Gz:0.51,P:-0.48,R:-0.14
T:23644,Ax:0.01,Ay:-0.08,Az:9.87,Gx:-0.15,Gy:-0.71,Gz:0.36,P:-0.48,R:-0.14
T:23654,Ax:0.02,Ay:-0.08,Az:9.88,Gx:-0.29,Gy:-0.48,Gz:0.42,P:-0.49,R:-0.15
T:23664,Ax:0.03,Ay:-0.08,Az:9.82,Gx:-0.19,Gy:-0.22,Gz:0.12,P:-0.49,R:-0.15
T:23674,Ax:0.05,Ay:-0.10,Az:9.82,Gx:-0.12,Gy:0.04,Gz:0.03,P:-0.49,R:-0.16
T:23684,Ax:0.00,Ay:-0.11,Az:9.82,Gx:-0.06,Gy:0.29,Gz:-0.09,P:-0.50,R:-0.15
T:23694,Ax:0.03,Ay:-0.09,Az:9.81,Gx:-0.09,Gy:0.24,Gz:-0.03,P:-0.51,R:-0.15
T:23704,Ax:0.05,Ay:-0.07,Az:9.84,Gx:-0.12,Gy:0.25,Gz:-0.06,P:-0.50,R:-0.16
T:23714,Ax:0.03,Ay:-0.07,Az:9.83,Gx:-0.19,Gy:0.01,Gz:0.10,P:-0.50,R:-0.16
T:23724,Ax:0.00,Ay:-0.09,Az:9.82,Gx:0.00,Gy:-0.04,Gz:0.12,P:-0.50,R:-0.15
T:23734,Ax:0.01,Ay:-0.07,Az:9.84,Gx:-0.25,Gy:-0.25,Gz:0.18,P:-0.50,R:-0.15
T:23744,Ax:0.03,Ay:-0.06,Az:9.84,Gx:-0.51,Gy:-0.47,Gz:0.39,P:-0.50,R:-0.16
T:23754,Ax:0.00,Ay:-0.10,Az:9.82,Gx:-0.67,Gy:-0.79,Gz:0.47,P:-0.51,R:-0.16
T:23764,Ax:0.02,Ay:-0.07,Az:9.80,Gx:-0.76,Gy:-1.19,Gz:0.85,P:-0.52,R:-0.17
T:23774,Ax:0.02,Ay:-0.07,Az:9.81,Gx:-0.65,Gy:-1.34,Gz:0.99,P:-0.52,R:-0.18
T:23784,Ax:0.02,Ay:-0.11,Az:9.87,Gx:-0.45,Gy:-1.31,Gz:0.79,P:-0.53,R:-0.19
T:23794,Ax:0.05,Ay:-0.10,Az:9.84,Gx:-0.36,Gy:-0.94,Gz:0.65,P:-0.54,R:-0.20
T:23804,Ax:0.05,Ay:-0.08,Az:9.86,Gx:-0.29,Gy:-0.45,Gz:0.45,P:-0.54,R:-0.21
T:23814,Ax:0.04,Ay:-0.09,Az:9.84,Gx:-0.38,Gy:-0.27,Gz:0.32,P:-0.54,R:-0.22
T:23824,Ax:0.06,Ay:-0.07,Az:9.84,Gx:-0.62,Gy:0.03,Gz:0.24,P:-0.54,R:-0.23
T:23834,Ax:0.08,Ay:-0.09,Az:9.83,Gx:-0.64,Gy:0.06,Gz:0.15,P:-0.55,R:-0.24
T:23844,Ax:0.03,Ay:-0.08,Az:9.80,Gx:-0.54,Gy:0.04,Gz:0.19,P:-0.55,R:-0.23
T:23854,Ax:0.02,Ay:-0.08,Az:9.81,Gx:-0.50,Gy:-0.22,Gz:0.21,P:-0.55,R:-0.23
T:23864,Ax:0.01,Ay:-0.11,Az:9.82,Gx:-0.39,Gy:-0.15,Gz:0.32,P:-0.56,R:-0.23
T:23874,Ax:0.00,Ay:-0.11,Az:9.85,Gx:-0.12,Gy:-0.07,Gz:0.13,P:-0.57,R:-0.22
T:23884,Ax:0.02,Ay:-0.08,Az:9.86,Gx:-0.04,Gy:0.00,Gz:0.09,P:-0.56,R:-0.22
T:23894,Ax:0.02,Ay:-0.09,Az:9.84,Gx:0.15,Gy:0.19,Gz:-0.07,P:-0.56,R:-0.21
T:23904,Ax:0.04,Ay:-0.09,Az:9.84,Gx:0.33,Gy:0.65,Gz:-0.18,P:-0.56,R:-0.21
T:23914,Ax:0.05,Ay:-0.09,Az:9.82,Gx:0.25,Gy:0.48,Gz:-0.22,P:-0.56,R:-0.21
T:23924,Ax:0.08,Ay:-0.13,Az:9.82,Gx:0.06,Gy:0.36,Gz:-0.13,P:-0.57,R:-0.22
T:23934,Ax:0.03,Ay:-0.10,Az:9.78,Gx:0.10,Gy:0.01,Gz:-0.07,P:-0.57,R:-0.22
T:23944,Ax:0.03,Ay:-0.07,Az:9.83,Gx:-0.03,Gy:-0.13,Gz:0.10,P:-0.56,R:-0.22
T:23954,Ax:0.02,Ay:-0.10,Az:9.83,Gx:0.03,Gy:0.03,Gz:0.06,P:-0.57,R:-0.21
T:23964,Ax:0.03,Ay:-0.10,Az:9.84,Gx:-0.03,Gy:0.24,Gz:-0.07,P:-0.57,R:-0.21
T:23974,Ax:0.01,Ay:-0.12,Az:9.83,Gx:0.16,Gy:0.53,Gz:-0.13,P:-0.57,R:-0.20
T:23984,Ax:0.04,Ay:-0.11,Az:9.87,Gx:0.44,Gy:0.53,Gz:-0.21,P:-0.57,R:-0.19
T:23994,Ax:0.00,Ay:-0.08,Az:9.84,Gx:0.65,Gy:0.35,Gz:0.09,P:-0.56,R:-0.18
T:24004,Ax:0.01,Ay:-0.10,Az:9.83,Gx:0.77,Gy:0.12,Gz:0.21,P:-0.56,R:-0.18
T:24014,Ax:0.05,Ay:-0.08,Az:9.87,Gx:0.91,Gy:0.15,Gz:0.15,P:-0.54,R:-0.18
T:24024,Ax:0.03,Ay:-0.08,Az:9.81,Gx:0.83,Gy:-0.10,Gz:0.18,P:-0.54,R:-0.18
T:24034,Ax:0.04,Ay:-0.09,Az:9.83,Gx:0.50,Gy:-0.33,Gz:0.21,P:-0.53,R:-0.19
T:24044,Ax:0.05,Ay:-0.08,Az:9.82,Gx:0.09,Gy:-0.39,Gz:0.19,P:-0.53,R:-0.20
T:24054,Ax:0.03,Ay:-0.08,Az:9.86,Gx:0.07,Gy:-0.48,Gz:0.16,P:-0.53,R:-0.20
T:24064,Ax:0.00,Ay:-0.07,Az:9.84,Gx:0.00,Gy:-0.73,Gz:0.18,P:-0.52,R:-0.20
T:24074,Ax:0.02,Ay:-0.07,Az:9.83,Gx:-0.13,Gy:-0.74,Gz:0.24,P:-0.52,R:-0.21
T:24084,Ax:0.03,Ay:-0.07,Az:9.85,Gx:-0.16,Gy:-0.59,Gz:0.22,P:-0.52,R:-0.21
T:24094,Ax:0.03,Ay:-0.08,Az:9.84,Gx:-0.32,Gy:-0.51,Gz:0.39,P:-0.52,R:-0.21
T:24104,Ax:0.04,Ay:-0.09,Az:9.81,Gx:-0.30,Gy:-0.01,Gz:0.15,P:-0.53,R:-0.22
T:24114,Ax:0.06,Ay:-0.08,Az:9.80,Gx:-0.21,Gy:0.56,Gz:-0.06,P:-0.52,R:-0.22
T:24124,Ax:0.09,Ay:-0.10,Az:9.84,Gx:-0.21,Gy:0.90,Gz:-0.24,P:-0.53,R:-0.23
T:24134,Ax:0.05,Ay:-0.08,Az:9.84,Gx:-0.06,Gy:1.03,Gz:-0.42,P:-0.53,R:-0.22
T:24144,Ax:0.04,Ay:-0.09,Az:9.82,Gx:-0.01,Gy:1.25,Gz:-0.48,P:-0.53,R:-0.21
T:24154,Ax:0.05,Ay:-0.10,Az:9.82,Gx:-0.03,Gy:1.45,Gz:-0.36,P:-0.53,R:-0.20
T:24164,Ax:0.04,Ay:-0.10,Az:9.87,Gx:-0.10,Gy:1.51,Gz:-0.45,P:-0.54,R:-0.19
T:24174,Ax:0.02,Ay:-0.07,Az:9.86,Gx:-0.18,Gy:1.35,Gz:-0.58,P:-0.53,R:-0.17
T:24184,Ax:0.04,Ay:-0.10,Az:9.84,Gx:-0.07,Gy:1.41,Gz:-0.48,P:-0.54,R:-0.16
T:24194,Ax:0.02,Ay:-0.08,Az:9.84,Gx:-0.29,Gy:0.96,Gz:-0.22,P:-0.54,R:-0.15
T:24204,Ax:-0.01,Ay:-0.08,Az:9.84,Gx:-0.10,Gy:0.44,Gz:-0.06,P:-0.54,R:-0.14
T:24214,Ax:0.01,Ay:-0.11,Az:9.83,Gx:-0.19,Gy:-0.42,Gz:0.32,P:-0.54,R:-0.14
T:24224,Ax:0.02,Ay:-0.10,Az:9.82,Gx:0.01,Gy:-0.97,Gz:0.35,P:-0.55,R:-0.15
T:24234,Ax:0.03,Ay:-0.08,Az:9.82,Gx:0.12,Gy:-1.49,Gz:0.71,P:-0.54,R:-0.17
T:24244,Ax:0.03,Ay:-0.09,Az:9.86,Gx:-0.04,Gy:-1.55,Gz:0.71,P:-0.54,R:-0.18
T:24254,Ax:0.03,Ay:-0.09,Az:9.85,Gx:-0.10,Gy:-1.38,Gz:0.74,P:-0.55,R:-0.20
T:24264,Ax:0.03,Ay:-0.10,Az:9.81,Gx:-0.42,Gy:-1.05,Gz:0.51,P:-0.55,R:-0.21
T:24274,Ax:0.05,Ay:-0.07,Az:9.88,Gx:-0.32,Gy:-0.88,Gz:0.39,P:-0.55,R:-0.22
T:24284,Ax:0.07,Ay:-0.08,Az:9.87,Gx:-0.13,Gy:-0.58,Gz:0.19,P:-0.55,R:-0.24
T:24294,Ax:0.01,Ay:-0.07,Az:9.84,Gx:-0.24,Gy:0.06,Gz:-0.21,P:-0.54,R:-0.23
T:24304,Ax:0.03,Ay:-0.09,Az:9.83,Gx:-0.44,Gy:0.18,Gz:-0.13,P:-0.55,R:-0.23
T:24314,Ax:0.02,Ay:-0.08,Az:9.80,Gx:-0.47,Gy:0.10,Gz:-0.06,P:-0.55,R:-0.22
T:24324,Ax:0.01,Ay:-0.08,Az:9.82,Gx:-0.33,Gy:-0.18,Gz:-0.03,P:-0.55,R:-0.22
T:24334,Ax:0.02,Ay:-0.10,Az:9.82,Gx:-0.39,Gy:-0.47,Gz:0.22,P:-0.56,R:-0.22
T:24344,Ax:0.00,Ay:-0.09,Az:9.84,Gx:-0.45,Gy:-0.59,Gz:0.32,P:-0.56,R:-0.22
T:24354,Ax:0.02,Ay:-0.08,Az:9.84,Gx:-0.30,Gy:-1.06,Gz:0.51,P:-0.56,R:-0.22
T:24364,Ax:0.04,Ay:-0.12,Az:9.85,Gx:-0.39,Gy:-0.94,Gz:0.62,P:-0.57,R:-0.23
T:24374,Ax:0.05,Ay:-0.11,Az:9.84,Gx:-0.32,Gy:-0.82,Gz:0.59,P:-0.58,R:-0.24
T:24384,Ax:0.07,Ay:-0.11,Az:9.83,Gx:-0.30,Gy:-0.73,Gz:0.62,P:-0.59,R:-0.26
T:24394,Ax:0.03,Ay:-0.08,Az:9.84,Gx:-0.16,Gy:-0.51,Gz:0.35,P:-0.59,R:-0.26
T:24404,Ax:0.05,Ay:-0.08,Az:9.84,Gx:-0.24,Gy:0.13,Gz:-0.13,P:-0.58,R:-0.26
T:24414,Ax:0.06,Ay:-0.09,Az:9.84,Gx:-0.35,Gy:0.58,Gz:-0.45,P:-0.58,R:-0.26
T:24424,Ax:0.04,Ay:-0.08,Az:9.83,Gx:-0.44,Gy:0.91,Gz:-0.39,P:-0.58,R:-0.25
T:24434,Ax:0.02,Ay:-0.10,Az:9.83,Gx:-0.47,Gy:1.22,Gz:-0.58,P:-0.59,R:-0.23
T:24444,Ax:0.06,Ay:-0.08,Az:9.81,Gx:-0.45,Gy:1.37,Gz:-0.58,P:-0.59,R:-0.23
T:24454,Ax:0.02,Ay:-0.13,Az:9.78,Gx:-0.22,Gy:1.14,Gz:-0.36,P:-0.60,R:-0.21
T:24464,Ax:0.03,Ay:-0.12,Az:9.82,Gx:0.07,Gy:0.97,Gz:-0.22,P:-0.60,R:-0.20
T:24474,Ax:0.01,Ay:-0.10,Az:9.83,Gx:0.22,Gy:0.56,Gz:0.00,P:-0.60,R:-0.19
T:24484,Ax:0.04,Ay:-0.13,Az:9.84,Gx:0.39,Gy:0.32,Gz:0.04,P:-0.61,R:-0.19
T:24494,Ax:-0.00,Ay:-0.08,Az:9.83,Gx:0.51,Gy:0.06,Gz:-0.04,P:-0.59,R:-0.18
T:24504,Ax:0.03,Ay:-0.10,Az:9.81,Gx:0.41,Gy:-0.04,Gz:0.10,P:-0.59,R:-0.18
T:24514,Ax:0.01,Ay:-0.11,Az:9.81,Gx:0.32,Gy:-0.61,Gz:0.19,P:-0.59,R:-0.18
T:24524,Ax:-0.01,Ay:-0.10,Az:9.84,Gx:0.24,Gy:-0.87,Gz:0.29,P:-0.59,R:-0.18
T:24534,Ax:0.02,Ay:-0.12,Az:9.85,Gx:0.12,Gy:-1.06,Gz:0.29,P:-0.60,R:-0.18
T:24544,Ax:0.03,Ay:-0.11,Az:9.82,Gx:-0.18,Gy:-1.14,Gz:0.48,P:-0.60,R:-0.20
T:24554,Ax:0.05,Ay:-0.11,Az:9.83,Gx:-0.64,Gy:-1.23,Gz:0.58,P:-0.61,R:-0.22
T:24564,Ax:0.04,Ay:-0.09,Az:9.85,Gx:-0.59,Gy:-1.51,Gz:0.74,P:-0.61,R:-0.23
T:24574,Ax:0.02,Ay:-0.08,Az:9.82,Gx:-0.67,Gy:-1.38,Gz:0.73,P:-0.61,R:-0.24
T:24584,Ax:0.05,Ay:-0.10,Az:9.83,Gx:-0.71,Gy:-1.23,Gz:0.77,P:-0.62,R:-0.26
T:24594,Ax:0.05,Ay:-0.08,Az:9.85,Gx:-0.32,Gy:-1.03,Gz:0.65,P:-0.62,R:-0.27
T:24604,Ax:0.06,Ay:-0.07,Az:9.83,Gx:-0.22,Gy:-0.51,Gz:0.16,P:-0.61,R:-0.28
T:24614,Ax:0.05,Ay:-0.11,Az:9.86,Gx:-0.13,Gy:0.07,Gz:-0.06,P:-0.61,R:-0.28
T:24624,Ax:0.05,Ay:-0.09,Az:9.82,Gx:-0.06,Gy:0.61,Gz:-0.36,P:-0.61,R:-0.28
T:24634,Ax:0.07,Ay:-0.10,Az:9.85,Gx:-0.13,Gy:0.90,Gz:-0.44,P:-0.61,R:-0.28
T:24644,Ax:0.08,Ay:-0.11,Az:9.86,Gx:0.00,Gy:1.20,Gz:-0.59,P:-0.61,R:-0.27
T:24654,Ax:0.05,Ay:-0.12,Az:9.83,Gx:0.01,Gy:1.31,Gz:-0.70,P:-0.62,R:-0.26
T:24664,Ax:0.02,Ay:-0.09,Az:9.83,Gx:0.09,Gy:1.40,Gz:-0.71,P:-0.62,R:-0.24
T:24674,Ax:0.00,Ay:-0.09,Az:9.85,Gx:0.13,Gy:1.57,Gz:-0.59,P:-0.61,R:-0.22
T:24684,Ax:0.06,Ay:-0.11,Az:9.82,Gx:0.03,Gy:0.94,Gz:-0.30,P:-0.62,R:-0.22
T:24694,Ax:0.04,Ay:-0.09,Az:9.84,Gx:0.06,Gy:0.53,Gz:-0.18,P:-0.61,R:-0.21
T:24704,Ax:-0.00,Ay:-0.11,Az:9.82,Gx:0.12,Gy:0.45,Gz:-0.15,P:-0.61,R:-0.20
T:24714,Ax:0.03,Ay:-0.12,Az:9.85,Gx:0.12,Gy:0.09,Gz:0.07,P:-0.62,R:-0.20
T:24724,Ax:0.01,Ay:-0.09,Az:9.83,Gx:0.03,Gy:-0.03,Gz:0.15,P:-0.61,R:-0.19
T:24734,Ax:0.01,Ay:-0.09,Az:9.81,Gx:-0.09,Gy:-0.22,Gz:0.21,P:-0.61,R:-0.19
T:24744,Ax:0.03,Ay:-0.13,Az:9.83,Gx:-0.16,Gy:-0.24,Gz:0.29,P:-0.62,R:-0.19
T:24754,Ax:0.08,Ay:-0.08,Az:9.88,Gx:-0.29,Gy:0.06,Gz:0.10,P:-0.62,R:-0.20
T:24764,Ax:0.04,Ay:-0.10,Az:9.85,Gx:-0.27,Gy:0.21,Gz:-0.06,P:-0.62,R:-0.20
T:24774,Ax:0.03,Ay:-0.10,Az:9.81,Gx:-0.19,Gy:0.45,Gz:-0.09,P:-0.62,R:-0.20
T:24784,Ax:0.04,Ay:-0.10,Az:9.82,Gx:0.04,Gy:0.70,Gz:-0.16,P:-0.62,R:-0.20
T:24794,Ax:0.01,Ay:-0.09,Az:9.84,Gx:0.32,Gy:0.53,Gz:-0.19,P:-0.61,R:-0.19
T:24804,Ax:0.04,Ay:-0.10,Az:9.80,Gx:0.35,Gy:0.30,Gz:-0.01,P:-0.61,R:-0.19
T:24814,Ax:0.01,Ay:-0.10,Az:9.83,Gx:0.42,Gy:0.15,Gz:0.03,P:-0.60,R:-0.18
T:24824,Ax:0.00,Ay:-0.10,Az:9.85,Gx:0.47,Gy:-0.38,Gz:0.22,P:-0.60,R:-0.18
T:24834,Ax:0.01,Ay:-0.10,Az:9.84,Gx:0.61,Gy:-0.54,Gz:0.36,P:-0.60,R:-0.18
T:24844,Ax:0.03,Ay:-0.07,Az:9.85,Gx:0.39,Gy:-0.64,Gz:0.32,P:-0.58,R:-0.18
T:24854,Ax:0.03,Ay:-0.09,Az:9.82,Gx:0.18,Gy:-0.38,Gz:0.19,P:-0.58,R:-0.19
T:24864,Ax:0.01,Ay:-0.06,Az:9.83,Gx:-0.04,Gy:-0.18,Gz:0.13,P:-0.57,R:-0.18
T:24874,Ax:0.02,Ay:-0.09,Az:9.77,Gx:-0.19,Gy:-0.06,Gz:0.07,P:-0.57,R:-0.18
T:24884,Ax:0.01,Ay:-0.12,Az:9.77,Gx:-0.29,Gy:0.06,Gz:0.06,P:-0.58,R:-0.18
T:24894,Ax:0.01,Ay:-0.12,Az:9.83,Gx:-0.36,Gy:-0.12,Gz:0.07,P:-0.59,R:-0.17
T:24904,Ax:0.04,Ay:-0.12,Az:10.03,Gx:-0.21,Gy:-0.06,Gz:0.16,P:-0.60,R:-0.18
T:24914,Ax:0.02,Ay:-0.10,Az:10.01,Gx:-0.10,Gy:0.48,Gz:-0.06,P:-0.60,R:-0.17
T:24924,Ax:0.03,Ay:-0.08,Az:9.84,Gx:0.03,Gy:0.87,Gz:-0.12,P:-0.60,R:-0.16
T:24934,Ax:0.01,Ay:-0.12,Az:9.71,Gx:0.10,Gy:0.91,Gz:-0.21,P:-0.60,R:-0.15
T:24944,Ax:0.01,Ay:-0.11,Az:9.74,Gx:0.09,Gy:0.74,Gz:-0.32,P:-0.61,R:-0.14
T:24954,Ax:0.03,Ay:-0.10,Az:9.87,Gx:0.12,Gy:0.74,Gz:-0.32,P:-0.61,R:-0.14
T:24964,Ax:0.02,Ay:-0.08,Az:9.92,Gx:0.30,Gy:0.77,Gz:-0.32,P:-0.60,R:-0.13
T:24974,Ax:0.02,Ay:-0.05,Az:9.85,Gx:0.30,Gy:0.68,Gz:-0.19,P:-0.58,R:-0.12
T:24984,Ax:0.04,Ay:-0.13,Az:9.73,Gx:0.30,Gy:0.90,Gz:-0.39,P:-0.59,R:-0.12
T:24994,Ax:0.02,Ay:-0.12,Az:9.73,Gx:0.35,Gy:0.82,Gz:-0.53,P:-0.59,R:-0.11
T:25004,Ax:0.02,Ay:-0.08,Az:9.87,Gx:0.47,Gy:0.70,Gz:-0.59,P:-0.58,R:-0.11
T:25014,Ax:0.01,Ay:-0.09,Az:9.89,Gx:0.41,Gy:0.82,Gz:-0.48,P:-0.58,R:-0.10
T:25024,Ax:0.00,Ay:-0.09,Az:9.82,Gx:0.32,Gy:0.88,Gz:-0.38,P:-0.57,R:-0.09
T:25034,Ax:-0.00,Ay:-0.11,Az:9.78,Gx:0.13,Gy:0.65,Gz:-0.29,P:-0.58,R:-0.08
T:25044,Ax:-0.00,Ay:-0.10,Az:9.84,Gx:0.12,Gy:0.30,Gz:-0.13,P:-0.58,R:-0.07
T:25054,Ax:-0.01,Ay:-0.07,Az:9.86,Gx:0.15,Gy:-0.01,Gz:0.07,P:-0.57,R:-0.06
T:25064,Ax:-0.00,Ay:-0.08,Az:9.90,Gx:0.29,Gy:-0.15,Gz:0.18,P:-0.56,R:-0.06
T:25074,Ax:0.01,Ay:-0.09,Az:9.83,Gx:0.29,Gy:-0.36,Gz:0.27,P:-0.56,R:-0.06
T:25084,Ax:-0.01,Ay:-0.09,Az:9.78,Gx:0.06,Gy:-0.39,Gz:0.29,P:-0.56,R:-0.06
T:25094,Ax:0.02,Ay:-0.09,Az:9.80,Gx:0.12,Gy:-0.73,Gz:0.38,P:-0.55,R:-0.07
T:25104,Ax:0.02,Ay:-0.13,Az:9.89,Gx:0.15,Gy:-0.87,Gz:0.50,P:-0.56,R:-0.08
T:25114,Ax:0.05,Ay:-0.10,Az:9.91,Gx:0.03,Gy:-0.70,Gz:0.41,P:-0.56,R:-0.10
T:25124,Ax:0.05,Ay:-0.10,Az:9.83,Gx:0.03,Gy:-0.39,Gz:0.41,P:-0.57,R:-0.11
T:25134,Ax:0.01,Ay:-0.11,Az:9.80,Gx:-0.04,Gy:-0.44,Gz:0.30,P:-0.57,R:-0.12
T:25144,Ax:0.02,Ay:-0.11,Az:9.81,Gx:-0.06,Gy:-0.48,Gz:0.24,P:-0.58,R:-0.12
T:25154,Ax:-0.01,Ay:-0.06,Az:9.89,Gx:-0.06,Gy:-0.29,Gz:0.29,P:-0.57,R:-0.12
T:25164,Ax:-0.02,Ay:-0.08,Az:9.83,Gx:-0.16,Gy:-0.15,Gz:0.27,P:-0.57,R:-0.11
T:25174,Ax:0.02,Ay:-0.12,Az:9.81,Gx:0.06,Gy:-0.01,Gz:0.27,P:-0.57,R:-0.11
T:25184,Ax:0.01,Ay:-0.09,Az:9.79,Gx:-0.04,Gy:0.03,Gz:0.15,P:-0.57,R:-0.11
T:25194,Ax:0.00,Ay:-0.11,Az:9.84,Gx:-0.04,Gy:0.10,Gz:0.29,P:-0.58,R:-0.10
T:25204,Ax:0.08,Ay:-0.04,Az:9.88,Gx:0.18,Gy:0.19,Gz:0.09,P:-0.56,R:-0.12
T:25214,Ax:0.08,Ay:-0.06,Az:9.87,Gx:0.10,Gy:0.48,Gz:-0.16,P:-0.55,R:-0.13
T:25224,Ax:0.01,Ay:-0.08,Az:9.85,Gx:0.13,Gy:0.94,Gz:-0.21,P:-0.55,R:-0.12
