T:69324,AX:0.07,AY:0.38,AZ:10.16,GX:-4.04,GY:-0.67,GZ:0.56
T:69334,AX:0.06,AY:0.36,AZ:10.12,GX:-4.01,GY:-0.74,GZ:0.58
T:69344,AX:0.08,AY:0.37,AZ:10.18,GX:-4.07,GY:-0.65,GZ:0.56
T:69354,AX:0.06,AY:0.33,AZ:10.19,GX:-3.86,GY:-0.53,GZ:0.48
T:69364,AX:0.10,AY:0.37,AZ:10.22,GX:-3.81,GY:-0.56,GZ:0.47
T:69374,AX:0.08,AY:0.35,AZ:10.16,GX:-3.77,GY:-0.47,GZ:0.47
T:69384,AX:0.10,AY:0.38,AZ:10.14,GX:-3.67,GY:-0.45,GZ:0.51
T:69394,AX:0.08,AY:0.39,AZ:10.20,GX:-3.75,GY:-0.56,GZ:0.53
T:69404,AX:0.08,AY:0.37,AZ:10.18,GX:-3.74,GY:-0.68,GZ:0.45
T:69414,AX:0.05,AY:0.37,AZ:10.19,GX:-3.84,GY:-0.68,GZ:0.58
T:69424,AX:0.06,AY:0.36,AZ:10.15,GX:-3.98,GY:-0.67,GZ:0.59
T:69434,AX:0.05,AY:0.37,AZ:10.21,GX:-4.06,GY:-0.73,GZ:0.54
T:69444,AX:0.09,AY:0.37,AZ:10.15,GX:-4.04,GY:-0.74,GZ:0.54
T:69454,AX:0.08,AY:0.38,AZ:10.13,GX:-3.96,GY:-0.70,GZ:0.54
T:69464,AX:0.07,AY:0.36,AZ:10.17,GX:-3.92,GY:-0.70,GZ:0.58
T:69474,AX:0.07,AY:0.37,AZ:10.16,GX:-3.81,GY:-0.56,GZ:0.45
T:69484,AX:0.06,AY:0.37,AZ:10.14,GX:-3.84,GY:-0.54,GZ:0.58
T:69494,AX:0.09,AY:0.36,AZ:10.21,GX:-3.77,GY:-0.45,GZ:0.44
T:69504,AX:0.08,AY:0.36,AZ:10.21,GX:-3.84,GY:-0.51,GZ:0.47
T:69514,AX:0.11,AY:0.37,AZ:10.17,GX:-3.87,GY:-0.39,GZ:0.47
T:69524,AX:0.11,AY:0.36,AZ:10.17,GX:-4.13,GY:-0.36,GZ:0.48
T:69534,AX:0.09,AY:0.38,AZ:10.17,GX:-4.25,GY:-0.33,GZ:0.59
T:69544,AX:0.06,AY:0.35,AZ:10.16,GX:-4.01,GY:-0.33,GZ:0.54
T:69554,AX:0.06,AY:0.37,AZ:10.18,GX:-3.89,GY:-0.36,GZ:0.47
T:69564,AX:0.08,AY:0.35,AZ:10.17,GX:-3.75,GY:-0.25,GZ:0.51
T:69574,AX:0.08,AY:0.35,AZ:10.23,GX:-3.60,GY:-0.29,GZ:0.48
T:69584,AX:0.06,AY:0.36,AZ:10.21,GX:-3.37,GY:-0.22,GZ:0.48
T:69594,AX:0.10,AY:0.36,AZ:10.19,GX:-3.38,GY:-0.38,GZ:0.48
T:69604,AX:0.09,AY:0.38,AZ:10.18,GX:-3.34,GY:-0.42,GZ:0.50
T:69614,AX:0.09,AY:0.36,AZ:10.17,GX:-3.35,GY:-0.62,GZ:0.44
T:69624,AX:0.08,AY:0.37,AZ:10.17,GX:-3.54,GY:-0.61,GZ:0.51
T:69634,AX:0.09,AY:0.37,AZ:10.21,GX:-3.74,GY:-0.56,GZ:0.53
T:69644,AX:0.11,AY:0.36,AZ:10.22,GX:-3.92,GY:-0.61,GZ:0.61
T:69654,AX:0.10,AY:0.40,AZ:10.15,GX:-3.87,GY:-0.71,GZ:0.54
T:69664,AX:0.06,AY:0.36,AZ:10.16,GX:-3.96,GY:-0.70,GZ:0.59
T:69674,AX:0.08,AY:0.37,AZ:10.18,GX:-3.90,GY:-0.74,GZ:0.61
T:69684,AX:0.09,AY:0.37,AZ:10.21,GX:-4.03,GY:-0.67,GZ:0.59
T:69694,AX:0.10,AY:0.34,AZ:10.16,GX:-4.00,GY:-0.67,GZ:0.59
T:69704,AX:0.09,AY:0.41,AZ:10.19,GX:-4.04,GY:-0.62,GZ:0.64
T:69714,AX:0.07,AY:0.38,AZ:10.21,GX:-4.12,GY:-0.65,GZ:0.54
T:69724,AX:0.08,AY:0.36,AZ:10.23,GX:-4.07,GY:-0.70,GZ:0.58
T:69734,AX:0.09,AY:0.37,AZ:10.16,GX:-4.01,GY:-0.67,GZ:0.54
T:69744,AX:0.10,AY:0.37,AZ:10.20,GX:-4.04,GY:-0.64,GZ:0.48
T:69754,AX:0.09,AY:0.39,AZ:10.14,GX:-3.93,GY:-0.56,GZ:0.50
T:69764,AX:0.11,AY:0.40,AZ:10.21,GX:-3.84,GY:-0.61,GZ:0.64
T:69774,AX:0.08,AY:0.37,AZ:10.16,GX:-3.80,GY:-0.58,GZ:0.54
T:69784,AX:0.10,AY:0.33,AZ:10.17,GX:-3.87,GY:-0.58,GZ:0.53
T:69794,AX:0.05,AY:0.39,AZ:10.18,GX:-4.00,GY:-0.53,GZ:0.59
T:69804,AX:0.05,AY:0.37,AZ:10.19,GX:-4.13,GY:-0.54,GZ:0.51
T:69814,AX:0.07,AY:0.37,AZ:10.15,GX:-4.19,GY:-0.51,GZ:0.54
T:69824,AX:0.08,AY:0.35,AZ:10.17,GX:-4.09,GY:-0.56,GZ:0.56
T:69834,AX:0.06,AY:0.37,AZ:10.19,GX:-4.01,GY:-0.53,GZ:0.48
T:69844,AX:0.09,AY:0.36,AZ:10.16,GX:-3.90,GY:-0.50,GZ:0.62
T:69854,AX:0.11,AY:0.35,AZ:10.16,GX:-3.86,GY:-0.53,GZ:0.64
T:69864,AX:0.09,AY:0.36,AZ:10.19,GX:-3.75,GY:-0.53,GZ:0.54
T:69874,AX:0.10,AY:0.37,AZ:10.22,GX:-3.89,GY:-0.65,GZ:0.51
T:69884,AX:0.06,AY:0.36,AZ:10.17,GX:-3.90,GY:-0.53,GZ:0.58
T:69894,AX:0.07,AY:0.37,AZ:10.20,GX:-3.96,GY:-0.65,GZ:0.64
T:69904,AX:0.07,AY:0.36,AZ:10.15,GX:-3.92,GY:-0.62,GZ:0.58
T:69914,AX:0.08,AY:0.37,AZ:10.22,GX:-3.90,GY:-0.73,GZ:0.67
T:69924,AX:0.13,AY:0.39,AZ:10.21,GX:-3.84,GY:-0.80,GZ:0.51
T:69934,AX:0.10,AY:0.38,AZ:10.18,GX:-3.95,GY:-0.82,GZ:0.51
T:69944,AX:0.12,AY:0.39,AZ:10.16,GX:-4.07,GY:-0.87,GZ:0.58
